group,draw,alpha,beta,min_h_f,min_h_r,effort,rear_buffer,rear_end,front_collision,clears_dmin
B,52.0,0.2750970122801202,0.22923278438442193,1.6790455464574023,0.12164724674100569,25.383356908329127,0.0,0.0,0.0,0.0
C,52.0,0.2750970122801202,0.22923278438442193,1.3287484120902633,0.498123208277093,25.553348151957774,0.700543088417207,0.0,0.0,0.0
D,52.0,0.2750970122801202,0.22923278438442193,1.506160223389088,0.6206962598355119,25.928625552282508,0.5,0.0,0.0,0.0
A,53.0,0.30900854316311005,0.2819287272678672,5.562984618130415,2.937788128110327,42.679097099370225,0.0,0.0,0.0,1.0
B,53.0,0.30900854316311005,0.2819287272678672,1.7194482419022137,1.1615084371115074,24.884950845366916,0.0,0.0,0.0,1.0
C,53.0,0.30900854316311005,0.2819287272678672,1.5011117111744596,1.384626401910225,25.237388368146117,0.7756807364190287,0.0,0.0,1.0
D,53.0,0.30900854316311005,0.2819287272678672,1.5122740422422254,1.287071740883647,24.626832910643124,0.5,0.0,0.0,1.0
A,54.0,0.23177805654817943,0.2551816326962418,5.378155264014822,2.336685935028953,42.91269775429909,0.0,0.0,0.0,1.0
B,54.0,0.23177805654817943,0.2551816326962418,1.6347991497928689,-0.4205068698985315,25.01915913578172,0.0,1.0,0.0,0.0
C,54.0,0.23177805654817943,0.2551816326962418,1.8432852768872152,1.5500717668199684,25.126885195767592,0.9776143045922494,0.0,0.0,1.0
D,54.0,0.23177805654817943,0.2551816326962418,1.494626753316524,0.1896538608023377,25.895295792190883,0.5,0.0,0.0,0.0
A,55.0,0.34195966341420736,0.16061230507125723,5.4762380806708535,2.8224392915513903,41.75763606800974,0.0,0.0,0.0,1.0
B,55.0,0.34195966341420736,0.16061230507125723,1.6944937117858245,0.4008237146947664,25.843102966775827,0.0,0.0,0.0,0.0
C,55.0,0.34195966341420736,0.16061230507125723,2.2517515795303638,2.2553992209931977,26.886935092104075,0.8413894333718005,0.0,0.0,1.0
D,55.0,0.34195966341420736,0.16061230507125723,1.48559254216741,0.9294895661451363,26.26792636290321,0.5,0.0,0.0,0.0
A,56.0,0.36209019638273415,0.15894928844796807,5.50407094503187,2.894422002236624,41.72337364433517,0.0,0.0,0.0,1.0
B,56.0,0.36209019638273415,0.15894928844796807,1.6958555071144588,0.6878405215871197,25.68974498862249,0.0,0.0,0.0,0.0
C,56.0,0.36209019638273415,0.15894928844796807,3.00132196063592,2.2647642614463876,30.941562443684816,0.9285636317390643,0.0,0.0,1.0
D,56.0,0.36209019638273415,0.15894928844796807,1.448020855174434,1.0461047724650143,26.032703969968054,0.5,0.0,0.0,1.0
A,57.0,0.36952659245243424,0.2257147724064233,5.591124434649203,3.0603914608970513,42.10351180631505,0.0,0.0,0.0,1.0
B,57.0,0.36952659245243424,0.2257147724064233,1.740073724559963,1.353302101360498,25.492537055696697,0.0,0.0,0.0,1.0
C,57.0,0.36952659245243424,0.2257147724064233,1.573244133117086,1.556765572325773,25.54188040926215,0.7049654594354301,0.0,0.0,1.0
D,57.0,0.36952659245243424,0.2257147724064233,1.4836832560417719,1.4358286517535106,24.762362028682418,0.5,0.0,0.0,1.0
A,58.0,0.4023880103930252,0.16568148755971565,5.557411698278756,3.036125347218203,41.65690488689302,0.0,0.0,0.0,1.0
B,58.0,0.4023880103930252,0.16568148755971565,1.7102975237348659,1.2425331872283607,25.615661206645726,0.0,0.0,0.0,1.0
C,58.0,0.4023880103930252,0.16568148755971565,7.078054381818362,2.088296322164993,38.45379734874621,1.0628260913332381,0.0,0.0,1.0
D,58.0,0.4023880103930252,0.16568148755971565,1.4367524262782325,1.3713565835691384,25.33649800860354,0.5,0.0,0.0,1.0
A,59.0,0.3855329176855776,0.16576313717829844,5.543979522695594,2.9880611851484247,41.691517102005385,0.0,0.0,0.0,1.0
B,59.0,0.3855329176855776,0.16576313717829844,1.7041241315405813,1.056681055617446,25.527825751375165,0.0,0.0,0.0,1.0
C,59.0,0.3855329176855776,0.16576313717829844,6.797148724075285,2.0018593957883866,38.15650713155113,0.9950791220291167,0.0,0.0,1.0
D,59.0,0.3855329176855776,0.16576313717829844,1.4415403637859328,1.257363538424272,25.603778251506682,0.5,0.0,0.0,1.0
A,60.0,0.290107515930392,0.2146321495737888,5.464623177105494,2.6855045612081767,42.30336950994555,0.0,0.0,0.0,1.0
B,60.0,0.290107515930392,0.2146321495737888,1.6886175193347697,0.2031841082229846,25.52699906260571,0.0,0.0,0.0,0.0
C,60.0,0.290107515930392,0.2146321495737888,1.3612431384042907,0.5814549498176405,25.694730313083188,0.6570413379832768,0.0,0.0,0.0
D,60.0,0.290107515930392,0.2146321495737888,1.502051580227132,0.6972980281435213,26.01509116768125,0.5,0.0,0.0,0.0
A,61.0,0.4094839195105415,0.23236395959550463,5.6377516421135,3.1891613705218447,42.026199741359385,0.0,0.0,0.0,1.0
B,61.0,0.4094839195105415,0.23236395959550463,1.7831119371865327,1.7200455040904359,25.881600647859855,0.0,0.0,0.0,1.0
C,61.0,0.4094839195105415,0.23236395959550463,6.26038094464343,2.2948163814650826,37.227416971292804,0.8913915164241846,0.0,0.0,1.0
D,61.0,0.4094839195105415,0.23236395959550463,1.4793783175147581,1.6797438466245325,24.386116845409532,0.5,0.0,0.0,1.0
A,62.0,0.273702001888819,0.18928121597427996,5.396862633038694,2.5210636756491738,42.17807165813455,0.0,0.0,0.0,1.0
B,62.0,0.273702001888819,0.18928121597427996,1.6892663960090744,-0.46247372113420226,25.92054381419143,0.0,1.0,0.0,0.0
C,62.0,0.273702001888819,0.18928121597427996,1.7993671440502226,1.4415311491179779,25.373093807119545,0.8240671285476042,0.0,0.0,1.0
D,62.0,0.273702001888819,0.18928121597427996,2.196575133116724,1.6867221770614123,26.15209507593358,0.5,0.0,0.0,1.0
A,63.0,0.39451871756656254,0.1871568511792884,5.5751906792774975,3.0610321001698537,41.79337918188393,0.0,0.0,0.0,1.0
B,63.0,0.39451871756656254,0.1871568511792884,1.724353249407315,1.3194017759154946,25.60980260905137,0.0,0.0,0.0,1.0
C,63.0,0.39451871756656254,0.1871568511792884,6.640453640673243,2.0919551987291527,37.858709759163006,0.9454474655490965,0.0,0.0,1.0
D,63.0,0.39451871756656254,0.1871568511792884,1.4537459012211968,1.4173854159492834,25.059060455924865,0.5,0.0,0.0,1.0
A,64.0,0.24791450352037442,0.19555165374181843,5.349619625656672,2.3288501074995764,42.369615389086846,0.0,0.0,0.0,1.0
B,64.0,0.24791450352037442,0.19555165374181843,1.6802458745375901,-0.9525664786154806,25.856090416643696,0.0,1.0,0.0,0.0
C,64.0,0.24791450352037442,0.19555165374181843,1.6752792782928054,1.100951046648703,25.197807285846867,0.9021353709512286,0.0,0.0,1.0
D,64.0,0.24791450352037442,0.19555165374181843,2.1714711321872926,1.4114030114369598,25.91539171848731,0.5,0.0,0.0,1.0
A,65.0,0.3365356284440447,0.23126976349208722,5.558344973112696,2.9518133377556666,42.232766377165916,0.0,0.0,0.0,1.0
B,65.0,0.3365356284440447,0.23126976349208722,1.7196742987041915,1.0475863308009963,25.209800352864328,0.0,0.0,0.0,1.0
C,65.0,0.3365356284440447,0.23126976349208722,1.5298693120544442,1.2943497070062335,25.525395156410248,0.5952215677445277,0.0,0.0,1.0
D,65.0,0.3365356284440447,0.23126976349208722,1.4949624208393288,1.23470263225677,25.22715284076356,0.5,0.0,0.0,1.0
A,66.0,0.3794644689752533,0.23212796794963136,5.608687805062615,3.105336089156239,42.113908369540475,0.0,0.0,0.0,1.0
B,66.0,0.3794644689752533,0.23212796794963136,1.7545811020670499,1.488771724083037,25.589285692337146,0.0,0.0,0.0,1.0
C,66.0,0.3794644689752533,0.23212796794963136,1.59457192222807,1.6715902740425719,25.516899817813574,0.7703697476995387,0.0,0.0,1.0
D,66.0,0.3794644689752533,0.23212796794963136,1.4855525898309452,1.5257712495326672,24.543500318346048,0.5,0.0,0.0,1.0
A,67.0,0.2793768731707924,0.21229326845631197,5.441192989903101,2.6135086091053523,42.336626938536064,0.0,0.0,0.0,1.0
B,67.0,0.2793768731707924,0.21229326845631197,1.6846465063872103,-0.018591316083018228,25.615024135207648,0.0,1.0,0.0,0.0
C,67.0,0.2793768731707924,0.21229326845631197,1.3140075888756968,0.3889539567776126,25.74423136928345,0.7093194334915826,0.0,0.0,0.0
D,67.0,0.2793768731707924,0.21229326845631197,1.5046642795079208,0.5534621642975424,26.166943791708867,0.5,0.0,0.0,0.0
A,68.0,0.3810792264264148,0.24100246854921487,5.618082565725885,3.1273347159323777,42.15626186065012,0.0,0.0,0.0,1.0
B,68.0,0.3810792264264148,0.24100246854921487,1.7647658174330445,1.5572947384525548,25.630476244328896,0.0,0.0,0.0,1.0
C,68.0,0.3810792264264148,0.24100246854921487,1.613334113155915,1.7370215831606401,25.497555914774836,0.8123267799025186,0.0,0.0,1.0
D,68.0,0.3810792264264148,0.24100246854921487,1.4894846848092271,1.571946592593136,24.445175823443904,0.5,0.0,0.0,1.0
A,69.0,0.4081429073979089,0.20644795285072193,5.609993305017014,3.137655379423407,41.884873046557836,0.0,0.0,0.0,1.0
B,69.0,0.4081429073979089,0.20644795285072193,1.753395899964275,1.5666729771104713,25.76982252889887,0.0,0.0,0.0,1.0
C,69.0,0.4081429073979089,0.20644795285072193,6.488244158933128,2.285454143892153,37.62799846645256,0.922779818188748,0.0,0.0,1.0
D,69.0,0.4081429073979089,0.20644795285072193,1.4631650102571996,1.5770162789902287,24.614661529607783,0.5,0.0,0.0,1.0
A,70.0,0.33010141002008714,0.2366234126968098,5.555361327947168,2.9360841953433123,42.29848629805951,0.0,0.0,0.0,1.0
B,70.0,0.33010141002008714,0.2366234126968098,1.716989131661748,1.0174801151625559,25.132523703865655,0.0,0.0,0.0,1.0
C,70.0,0.33010141002008714,0.2366234126968098,1.5241679910429013,1.2676621380804676,25.493340600321396,0.5908992908675877,0.0,0.0,1.0
D,70.0,0.33010141002008714,0.2366234126968098,1.4989435916037195,1.2131458470589536,25.21361993750248,0.5,0.0,0.0,1.0
A,71.0,0.38687191198881155,0.17635164353226987,5.554942460987931,3.0144470144275033,41.73759160384207,0.0,0.0,0.0,1.0
B,71.0,0.38687191198881155,0.17635164353226987,1.711763353552044,1.1574929968468837,25.544973585240143,0.0,0.0,0.0,1.0
C,71.0,0.38687191198881155,0.17635164353226987,6.69157523840326,1.9940108552002016,37.96406710786825,0.9580810738261667,0.0,0.0,1.0
D,71.0,0.38687191198881155,0.17635164353226987,1.4492138410047772,1.3198428773648914,25.41731338266871,0.5,0.0,0.0,1.0
A,72.0,0.3020499846556403,0.2790984844474127,5.5494472909613535,2.8974333267727133,42.682203925802256,0.0,0.0,0.0,1.0
B,72.0,0.3020499846556403,0.2790984844474127,1.7101377272479823,1.0572864326774294,24.7985772886935,0.0,0.0,0.0,1.0
C,72.0,0.3020499846556403,0.2790984844474127,1.4705850432956282,1.2927567932437967,25.24573153778581,0.7921939991670895,0.0,0.0,1.0
D,72.0,0.3020499846556403,0.2790984844474127,1.5115176115369877,1.2140796552270814,24.773649388651894,0.5,0.0,0.0,1.0
A,73.0,0.23226884260509517,0.26737172405639387,5.387936369568649,2.3765743591745405,43.00069309390109,0.0,0.0,0.0,1.0
B,73.0,0.23226884260509517,0.26737172405639387,1.6292261754874318,-0.2420902154223512,24.847806664011348,0.0,1.0,0.0,0.0
C,73.0,0.23226884260509517,0.26737172405639387,1.9936931040706298,1.8242450938364811,25.546408484185786,1.0244115258051947,0.0,0.0,1.0
D,73.0,0.23226884260509517,0.26737172405639387,1.4914877527200616,0.2950927882889971,25.65759874519164,0.5,0.0,0.0,0.0
A,74.0,0.30375373517527515,0.268325655621377,5.543438929604747,2.881404996286335,42.59371655774791,0.0,0.0,0.0,1.0
B,74.0,0.30375373517527515,0.268325655621377,1.7076727771505205,0.9823710941181361,24.82959060219509,0.0,0.0,0.0,0.0
C,74.0,0.30375373517527515,0.268325655621377,1.4695064326504763,1.2297018949827105,25.319108059188434,0.7422876817844074,0.0,0.0,1.0
D,74.0,0.30375373517527515,0.268325655621377,1.5106230285506257,1.1696880736946724,24.962410287417683,0.5,0.0,0.0,1.0
A,75.0,0.22591127567500002,0.20586220360271157,5.310202927164255,2.133435393315935,42.54082320422384,0.0,0.0,0.0,1.0
B,75.0,0.22591127567500002,0.20586220360271157,1.6637011213904458,-1.3567930383966171,25.698023913165237,0.0,1.0,0.0,0.0
C,75.0,0.22591127567500002,0.20586220360271157,1.5575213319449546,0.7407578287699295,24.942178769165764,0.9489060828891537,0.0,0.0,0.0
D,75.0,0.22591127567500002,0.20586220360271157,2.1314955359060406,1.1257962280530478,25.95534735662453,0.5,0.0,0.0,1.0
A,76.0,0.23909696713580283,0.2445113990596442,5.385728903858293,2.3761782736166452,42.77698235284376,0.0,0.0,0.0,1.0
B,76.0,0.23909696713580283,0.2445113990596442,1.6467797281762557,-0.4027958214773122,25.174283186403798,0.0,1.0,0.0,0.0
C,76.0,0.23909696713580283,0.2445113990596442,1.8047571771335242,1.4666171806049988,25.032865835916468,0.9056577276953655,0.0,0.0,1.0
D,76.0,0.23909696713580283,0.2445113990596442,1.5008525877165937,0.22731091386513924,26.02696820806839,0.5,0.0,0.0,0.0
A,77.0,0.27657902693111497,0.2512364382966753,5.479383843951794,2.6866460189193617,42.62947432520727,0.0,0.0,0.0,1.0
B,77.0,0.27657902693111497,0.2512364382966753,1.677669586957336,0.4134890579914554,25.059713453205244,0.0,0.0,0.0,0.0
C,77.0,0.27657902693111497,0.2512364382966753,1.3475722030161563,0.7396628411968607,25.37276005790293,0.7826296454622413,0.0,0.0,0.0
D,77.0,0.27657902693111497,0.2512364382966753,1.50738843581685,0.7905544006923151,25.51483674563647,0.5,0.0,0.0,0.0
A,78.0,0.40520987397288144,0.1738442185439117,5.5713234903119115,3.0631664986117784,41.7061827771108,0.0,0.0,0.0,1.0
B,78.0,0.40520987397288144,0.1738442185439117,1.7191552720819914,1.3305301650874242,25.65207937334936,0.0,0.0,0.0,1.0
C,78.0,0.40520987397288144,0.1738442185439117,7.011828200596696,2.1125647111879857,38.3316175185012,1.041462621715879,0.0,0.0,1.0
D,78.0,0.40520987397288144,0.1738442185439117,1.440758146726722,1.4233659923169597,25.098399168058506,0.5,0.0,0.0,1.0
A,79.0,0.3900374327169487,0.1647919819750855,5.54760479878027,2.9996226905705328,41.68179068075939,0.0,0.0,0.0,1.0
B,79.0,0.3900374327169487,0.1647919819750855,1.7050573308055732,1.0996349345590772,25.546728073571717,0.0,0.0,0.0,1.0
C,79.0,0.3900374327169487,0.1647919819750855,6.896536508167671,2.02568791329702,38.26133759466227,1.0169818029674529,0.0,0.0,1.0
D,79.0,0.3900374327169487,0.1647919819750855,1.4401330019729386,1.2861305924007667,25.561211132350024,0.5,0.0,0.0,1.0
A,80.0,0.29710793759569076,0.2145616338224007,5.479119449095947,2.7267408360061154,42.26852136391565,0.0,0.0,0.0,1.0
B,80.0,0.29710793759569076,0.2145616338224007,1.6921154747399072,0.3207368938331001,25.491068927942692,0.0,0.0,0.0,0.0
C,80.0,0.29710793759569076,0.2145616338224007,1.387223056650143,0.6836044562877817,25.66108216429012,0.6293217143276342,0.0,0.0,0.0
D,80.0,0.29710793759569076,0.2145616338224007,1.5002177697837737,0.7740816370101413,25.939271993433678,0.5,0.0,0.0,0.0
A,81.0,0.31785911299202513,0.2880365360682044,5.581864862088082,2.991675226399366,42.6846914074796,0.0,0.0,0.0,1.0
B,81.0,0.31785911299202513,0.2880365360682044,1.7330968935440296,1.3065481970403425,25.00074066187624,0.0,0.0,0.0,1.0
C,81.0,0.31785911299202513,0.2880365360682044,1.5415261993125995,1.5076047946987643,25.204664887604782,0.7647096923047171,0.0,0.0,1.0
D,81.0,0.31785911299202513,0.2880365360682044,1.5144494998384914,1.3870131788548008,24.361044328831547,0.5,0.0,0.0,1.0
A,82.0,0.37293270811555107,0.19831042954946868,5.566488365962783,3.018448636954858,41.932503197523644,0.0,0.0,0.0,1.0
B,82.0,0.37293270811555107,0.19831042954946868,1.7209613151177052,1.1795598277966803,25.474116932925764,0.0,0.0,0.0,1.0
C,82.0,0.37293270811555107,0.19831042954946868,5.7547945618080405,2.045964687308924,36.70200427046971,0.8144891142643296,0.0,0.0,1.0
D,82.0,0.37293270811555107,0.19831042954946868,1.467735555346934,1.3303805433832139,25.261541435761046,0.5,0.0,0.0,1.0
A,83.0,0.2758086628161536,0.27280335544304435,5.494128187611707,2.7335705574305535,42.78485783681054,0.0,0.0,0.0,1.0
B,83.0,0.2758086628161536,0.27280335544304435,1.677403382925391,0.6374035471311856,24.775847338072317,0.0,0.0,0.0,0.0
C,83.0,0.2758086628161536,0.27280335544304435,2.63360639008998,2.1394951156571125,28.35915946766598,0.8719787705075629,0.0,0.0,1.0
D,83.0,0.2758086628161536,0.27280335544304435,1.507959011256716,0.9228585948937393,25.142560660551883,0.5,0.0,0.0,0.0
A,84.0,0.39321097716563647,0.22543895434506594,5.61532390564102,3.13324884628004,42.01871461247117,0.0,0.0,0.0,1.0
B,84.0,0.39321097716563647,0.22543895434506594,1.7598994334306326,1.560173465304672,25.693936752293485,0.0,0.0,0.0,1.0
C,84.0,0.39321097716563647,0.22543895434506594,1.612733006578992,1.7384978162910443,25.540791965530293,0.7985997260428096,0.0,0.0,1.0
D,84.0,0.39321097716563647,0.22543895434506594,1.478130905513197,1.5740384394299696,24.526124254298214,0.5,0.0,0.0,1.0
A,85.0,0.29010478034476644,0.29051689159282734,5.5363721112695,2.860415627661851,42.85629900422833,0.0,0.0,0.0,1.0
B,85.0,0.29010478034476644,0.29051689159282734,1.6986060208238456,1.0082304165374865,24.602230828455475,0.0,0.0,0.0,1.0
C,85.0,0.29010478034476644,0.29051689159282734,3.295736278121254,2.0599505165149594,31.197817729708,0.8856484449922436,0.0,0.0,1.0
D,85.0,0.29010478034476644,0.29051689159282734,1.5104330966125303,1.1712763890474065,24.682452020498744,0.5,0.0,0.0,1.0
A,86.0,0.28466116071059844,0.18135654372773,5.406632033437063,2.577041942712569,42.095130852079336,0.0,0.0,0.0,1.0
B,86.0,0.28466116071059844,0.18135654372773,1.6937732756276205,-0.35344067763735154,25.99456535135982,0.0,1.0,0.0,0.0
C,86.0,0.28466116071059844,0.18135654372773,1.2785129384117369,0.18235747572902028,26.07782914510496,0.8119291822466863,0.0,0.0,0.0
D,86.0,0.28466116071059844,0.18135654372773,2.224444885665477,1.7919018787056586,26.359420727428194,0.5,0.0,0.0,1.0
A,87.0,0.3929788392903814,0.26597787750615254,5.655329306519306,3.2073637128474957,42.259502717796366,0.0,0.0,0.0,1.0
B,87.0,0.3929788392903814,0.26597787750615254,1.804743556660597,1.7853879577051686,25.862465899915208,0.0,0.0,0.0,1.0
C,87.0,0.3929788392903814,0.26597787750615254,6.694255037578671,2.26137109177904,37.414949548148904,0.9598268671861357,0.0,0.0,1.0
D,87.0,0.3929788392903814,0.26597787750615254,1.5028655858059636,1.7275689182854563,24.19421199958363,0.5,0.0,0.0,1.0
A,88.0,0.3522347658696995,0.28561079211095675,5.624944038126756,3.120668108367198,42.50271598739829,0.0,0.0,0.0,1.0
B,88.0,0.3522347658696995,0.28561079211095675,1.776792127619899,1.6029359029667347,25.432035986781674,0.0,0.0,0.0,1.0
C,88.0,0.3522347658696995,0.28561079211095675,1.6180568910249207,1.7765535294702204,25.322396267094362,0.8753822319226249,0.0,0.0,1.0
D,88.0,0.3522347658696995,0.28561079211095675,1.5140898071452256,1.5991362304503838,24.124627376007098,0.5,0.0,0.0,1.0
A,89.0,0.40173719882516845,0.25736459884375573,5.65708703768199,3.215692495345081,42.1834194111704,0.0,0.0,0.0,1.0
B,89.0,0.40173719882516845,0.25736459884375573,1.8043411746307925,1.7976978688313352,25.9161204333288,0.0,0.0,0.0,1.0
C,89.0,0.40173719882516845,0.25736459884375573,6.688756726068064,2.2854668844502584,37.49912587400129,0.9604071906756967,0.0,0.0,1.0
D,89.0,0.40173719882516845,0.25736459884375573,1.4963461458078342,1.7342092896161319,24.22020759996397,0.5,0.0,0.0,1.0
A,90.0,0.3892546706331541,0.19001652189929125,5.576272608214879,3.0525416489626167,41.82880909505582,0.0,0.0,0.0,1.0
B,90.0,0.3892546706331541,0.19001652189929125,1.7240383313579173,1.2874467113627617,25.584457973206085,0.0,0.0,0.0,1.0
C,90.0,0.3892546706331541,0.19001652189929125,6.489138172149325,2.054192865795514,37.66770119794908,0.9129525949354514,0.0,0.0,1.0
D,90.0,0.3892546706331541,0.19001652189929125,1.456969907136326,1.3974312960983184,25.11203310464212,0.5,0.0,0.0,1.0
A,91.0,0.25111933892499805,0.2468563125479274,5.421063044416343,2.489207039376325,42.76486475871648,0.0,0.0,0.0,1.0
B,91.0,0.25111933892499805,0.2468563125479274,1.6564761157492,-0.10978926089303798,25.164994247203534,0.0,1.0,0.0,0.0
C,91.0,0.25111933892499805,0.2468563125479274,1.920286817758921,1.7040288550537923,25.157306850378205,0.8669478944917174,0.0,0.0,1.0
D,91.0,0.25111933892499805,0.2468563125479274,1.5042654057103846,0.4306481649984022,25.848243832106796,0.5,0.0,0.0,0.0
A,92.0,0.36120675903771254,0.17925191362833737,5.528662243895809,2.937004180840262,41.8457022308108,0.0,0.0,0.0,1.0
B,92.0,0.36120675903771254,0.17925191362833737,1.7050073059611748,0.8767012276064037,25.492016545905276,0.0,0.0,0.0,0.0
C,92.0,0.36120675903771254,0.17925191362833737,3.01873818777311,2.240507855208236,30.83165296632332,0.8438193816375007,0.0,0.0,1.0
D,92.0,0.36120675903771254,0.17925191362833737,1.4599789881789178,1.1474912310421246,25.734245338193876,0.5,0.0,0.0,1.0
A,93.0,0.2999469964361362,0.2791383749794378,5.545154701388526,2.886893646014798,42.69651124004585,0.0,0.0,0.0,1.0
B,93.0,0.2999469964361362,0.2791383749794378,1.7066472232961445,1.0315944614025199,24.760589197518726,0.0,0.0,0.0,1.0
C,93.0,0.2999469964361362,0.2791383749794378,1.461902136291343,1.2702187619392475,25.235178422649117,0.8007655141732063,0.0,0.0,1.0
D,93.0,0.2999469964361362,0.2791383749794378,1.5112491035553148,1.1960349646715684,24.80456203200832,0.5,0.0,0.0,1.0
A,94.0,0.3317889473696428,0.23452834696609104,5.553317304489184,2.9380437306298006,42.27070494924305,0.0,0.0,0.0,1.0
B,94.0,0.3317889473696428,0.23452834696609104,1.7172487132787069,1.0187676079354588,25.146114835990762,0.0,0.0,0.0,1.0
C,94.0,0.3317889473696428,0.23452834696609104,1.5252498507741876,1.2698504232190544,25.515001023788656,0.5892691773429354,0.0,0.0,1.0
D,94.0,0.3317889473696428,0.23452834696609104,1.4977285633143964,1.215151993194965,25.226723756019325,0.5,0.0,0.0,1.0
A,95.0,0.26127291639503236,0.22749739021424242,5.421573260192645,2.5197670988102487,42.54502013936649,0.0,0.0,0.0,1.0
B,95.0,0.26127291639503236,0.22749739021424242,1.6713423202235873,-0.16378151016112952,25.451737173260046,0.0,1.0,0.0,0.0
C,95.0,0.26127291639503236,0.22749739021424242,1.269889969330663,0.24455423337664683,25.58803977644535,0.7488978952768403,0.0,0.0,0.0
D,95.0,0.26127291639503236,0.22749739021424242,1.5068206800847719,0.4276378055090362,26.1043020729939,0.5,0.0,0.0,0.0
A,96.0,0.3244994676598246,0.16875295004909896,5.460403332948161,2.766231267940441,41.854037684589514,0.0,0.0,0.0,1.0
B,96.0,0.3244994676598246,0.16875295004909896,1.6961098590124095,0.21315634955851692,25.913038816359457,0.0,0.0,0.0,0.0
C,96.0,0.3244994676598246,0.16875295004909896,1.3577619767031024,0.6359982664006765,26.07092006958004,0.7389860704429027,0.0,0.0,0.0
D,96.0,0.3244994676598246,0.16875295004909896,2.1802906021793262,1.9835630388860466,26.450334789978946,0.5,0.0,0.0,1.0
A,97.0,0.41253299708032765,0.23359556870125608,5.641968781754798,3.1994055660780276,42.02644856229533,0.0,0.0,0.0,1.0
B,97.0,0.41253299708032765,0.23359556870125608,1.787758391516718,1.7474933516649287,25.920555032443396,0.0,0.0,0.0,1.0
C,97.0,0.41253299708032765,0.23359556870125608,6.371532884799137,2.3053449730098095,37.36210302437314,0.9085142631263349,0.0,0.0,1.0
D,97.0,0.41253299708032765,0.23359556870125608,1.4796423168964452,1.6974766671063009,24.36278785683363,0.5,0.0,0.0,1.0
A,98.0,0.22523050547154752,0.26064405264469226,5.365016487188328,2.285522511610992,43.01044055811369,0.0,0.0,0.0,1.0
B,98.0,0.22523050547154752,0.26064405264469226,1.6243118912088903,-0.5020189516199451,24.89632759662084,0.0,1.0,0.0,0.0
C,98.0,0.22523050547154752,0.26064405264469226,1.813864922374762,1.499683853421942,25.049592892236586,1.025654188692579,0.0,0.0,1.0
D,98.0,0.22523050547154752,0.26064405264469226,1.4890519411283805,0.11943943832432069,25.87224000583333,0.5,0.0,0.0,0.0
A,99.0,0.411827017057308,0.23607853180633576,5.6474348870435165,3.2028251409113864,42.059717062119354,0.0,0.0,0.0,1.0
B,99.0,0.411827017057308,0.23607853180633576,1.78965644058367,1.7555316199035076,25.921308265445976,0.0,0.0,0.0,1.0
C,99.0,0.411827017057308,0.23607853180633576,6.419442852773116,2.3045961990750072,37.39255505216114,0.915622195454575,0.0,0.0,1.0
D,99.0,0.411827017057308,0.23607853180633576,1.4813952462403819,1.7028220318641587,24.346131862724032,0.5,0.0,0.0,1.0
F,0,0.34629664396571924,0.19305933432986416,0.30181261837451245,-3.725643144707874,0.7927292506023179,0.0,1,0,0
F,1,0.23186691659574937,0.1590213142150343,0.30181261837451245,-7.266749468753048,0.7927292506023179,0.0,1,0,0
F,2,0.3801478859264523,0.2794743495861258,0.30181261837451245,-1.4051311549371661,0.7927292506023179,0.0,1,0,0
F,3,0.34047406894729854,0.2548443377962494,0.30181261837451245,-2.3513656486197476,0.7927292506023179,0.0,1,0,0
F,4,0.3283759983613612,0.2824737337570761,0.30181261837451245,-1.946494669814257,0.7927292506023179,0.0,1,0,0
F,5,0.3806438823913342,0.1571680544228679,0.30181261837451245,-4.063920785375657,0.7927292506023179,0.0,1,0,0
F,6,0.38862162110481335,0.16131390132105441,0.30181261837451245,-3.7995405545570407,0.7927292506023179,0.0,1,0,0
F,7,0.3640938457145493,0.18040811540898394,0.30181261837451245,-3.7457884197911966,0.7927292506023179,0.0,1,0,0
F,8,0.38973035309117826,0.22957238800147794,0.30181261837451245,-2.2100877499121054,0.7927292506023179,0.0,1,0,0
F,9,0.28154468298317786,0.2136091625289653,0.30181261837451245,-4.29220936216079,0.7927292506023179,0.0,1,0,0
F,10,0.22943737685992888,0.1735036723615414,0.30181261837451245,-6.738638084131608,0.7927292506023179,0.0,1,0,0
F,11,0.35275988762117705,0.2437822703555792,0.30181261837451245,-2.418910076975891,0.7927292506023179,0.0,1,0,0
F,12,0.34215394140440075,0.20836626329279714,0.30181261837451245,-3.3985716018562613,0.7927292506023179,0.0,1,0,0
F,13,0.41546430767152853,0.2886242695315253,0.30181261837451245,-0.8989952298449282,0.7927292506023179,0.0,1,0,0
F,14,0.3556240610202934,0.24422172673039452,0.30181261837451245,-2.37068980311048,0.7927292506023179,0.0,1,0,0
F,15,0.3561817722696205,0.20907103938279153,0.30181261837451245,-3.1544408941970232,0.7927292506023179,0.0,1,0,0
F,16,0.24993852896430294,0.2537680329220846,0.30181261837451245,-3.731179708908286,0.7927292506023179,0.0,1,0,0
F,17,0.32486802991533936,0.19849650807512365,0.30181261837451245,-3.95476852698566,0.7927292506023179,0.0,1,0,0
F,18,0.31728038889570354,0.27634716493650563,0.30181261837451245,-2.20740540624665,0.7927292506023179,0.0,1,0,0
F,19,0.4033363550636,0.20488767443769904,0.30181261837451245,-2.525731190812877,0.7927292506023179,0.0,1,0,0
F,20,0.3337337275001141,0.20005924616060664,0.30181261837451245,-3.757234640463892,0.7927292506023179,0.0,1,0,0
